owner,sensor,date,latitude,longitude,vertical_datum,sea_water_temperature,qcFlag 
TABS,ioos:station:wmo:42043:1,2017-07-03T09:30:00Z,28.9818,-94.9186,-2.0,28.96,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T10:00:00Z,28.9818,-94.9186,-2.0,28.95,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T10:30:00Z,28.9818,-94.9186,-2.0,28.93,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T11:00:00Z,28.9818,-94.9186,-2.0,28.92,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T11:30:00Z,28.9818,-94.9186,-2.0,28.91,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T12:00:00Z,28.9818,-94.9186,-2.0,28.88,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T12:30:00Z,28.9818,-94.9186,-2.0,28.87,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T13:00:00Z,28.9818,-94.9186,-2.0,28.87,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T13:30:00Z,28.9818,-94.9186,-2.0,28.87,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T14:00:00Z,28.9818,-94.9186,-2.0,28.87,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T14:30:00Z,28.9818,-94.9186,-2.0,28.89,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T15:00:00Z,28.9818,-94.9186,-2.0,28.9,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T15:30:00Z,28.9818,-94.9186,-2.0,28.93,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T16:00:00Z,28.9818,-94.9186,-2.0,28.96,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T16:30:00Z,28.9818,-94.9186,-2.0,29.0,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T17:00:00Z,28.9818,-94.9186,-2.0,29.07,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T17:30:00Z,28.9818,-94.9186,-2.0,29.14,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T18:00:00Z,28.9818,-94.9186,-2.0,29.2,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T18:30:00Z,28.9818,-94.9186,-2.0,29.32,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T19:00:00Z,28.9818,-94.9186,-2.0,29.31,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T19:30:00Z,28.9818,-94.9186,-2.0,29.29,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T20:00:00Z,28.9818,-94.9186,-2.0,29.33,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T20:30:00Z,28.9818,-94.9186,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T21:00:00Z,28.9818,-94.9186,-2.0,29.35,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T21:30:00Z,28.9818,-94.9186,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T22:00:00Z,28.9818,-94.9186,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T22:30:00Z,28.9818,-94.9186,-2.0,29.35,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T23:00:00Z,28.9818,-94.9186,-2.0,29.29,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T23:30:00Z,28.9818,-94.9186,-2.0,29.25,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T00:00:00Z,28.9818,-94.9186,-2.0,29.17,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T00:30:00Z,28.9818,-94.9186,-2.0,29.16,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T01:00:00Z,28.9818,-94.9186,-2.0,29.09,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T01:30:00Z,28.9818,-94.9186,-2.0,29.03,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T02:00:00Z,28.9818,-94.9186,-2.0,29.31,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T02:30:00Z,28.9818,-94.9186,-2.0,29.33,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T03:00:00Z,28.9818,-94.9186,-2.0,29.29,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T03:30:00Z,28.9818,-94.9186,-2.0,29.27,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T04:00:00Z,28.9818,-94.9186,-2.0,29.35,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T04:30:00Z,28.9818,-94.9186,-2.0,29.19,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T05:00:00Z,28.9818,-94.9186,-2.0,29.06,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T05:30:00Z,28.9818,-94.9186,-2.0,29.08,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T06:00:00Z,28.9818,-94.9186,-2.0,29.37,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T06:30:00Z,28.9818,-94.9186,-2.0,29.43,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T07:00:00Z,28.9818,-94.9186,-2.0,29.45,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T07:30:00Z,28.9818,-94.9186,-2.0,29.43,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T08:00:00Z,28.9818,-94.9186,-2.0,29.42,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T08:30:00Z,28.9818,-94.9186,-2.0,29.38,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T09:00:00Z,28.9818,-94.9186,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T09:30:00Z,28.9818,-94.9186,-2.0,29.32,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T10:00:00Z,28.9818,-94.9186,-2.0,29.32,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T10:30:00Z,28.9818,-94.9186,-2.0,29.32,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T11:00:00Z,28.9818,-94.9186,-2.0,29.29,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T11:30:00Z,28.9818,-94.9186,-2.0,29.22,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T12:00:00Z,28.9818,-94.9186,-2.0,29.06,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T12:30:00Z,28.9818,-94.9186,-2.0,28.98,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T13:00:00Z,28.9818,-94.9186,-2.0,28.97,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T13:30:00Z,28.9818,-94.9186,-2.0,29.02,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T14:00:00Z,28.9818,-94.9186,-2.0,29.22,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T14:30:00Z,28.9818,-94.9186,-2.0,29.34,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T15:00:00Z,28.9818,-94.9186,-2.0,29.4,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T15:30:00Z,28.9818,-94.9186,-2.0,29.46,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T16:00:00Z,28.9818,-94.9186,-2.0,29.51,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T16:30:00Z,28.9818,-94.9186,-2.0,29.55,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T17:00:00Z,28.9818,-94.9186,-2.0,29.58,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T17:30:00Z,28.9818,-94.9186,-2.0,29.62,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T18:00:00Z,28.9818,-94.9186,-2.0,29.66,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T18:30:00Z,28.9818,-94.9186,-2.0,29.71,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T19:00:00Z,28.9818,-94.9186,-2.0,29.73,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T19:30:00Z,28.9818,-94.9186,-2.0,29.76,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T20:00:00Z,28.9818,-94.9186,-2.0,29.79,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T20:30:00Z,28.9818,-94.9186,-2.0,29.79,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T21:00:00Z,28.9818,-94.9186,-2.0,29.88,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T21:30:00Z,28.9818,-94.9186,-2.0,30.02,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T22:00:00Z,28.9818,-94.9186,-2.0,30.12,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T22:30:00Z,28.9818,-94.9186,-2.0,30.16,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T23:00:00Z,28.9818,-94.9186,-2.0,30.09,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-04T23:30:00Z,28.9818,-94.9186,-2.0,30.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T00:00:00Z,28.9818,-94.9186,-2.0,30.0,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T00:30:00Z,28.9818,-94.9186,-2.0,30.0,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T01:00:00Z,28.9818,-94.9186,-2.0,30.03,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T01:30:00Z,28.9818,-94.9186,-2.0,29.99,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T02:00:00Z,28.9818,-94.9186,-2.0,29.93,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T02:30:00Z,28.9818,-94.9186,-2.0,29.89,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T03:00:00Z,28.9818,-94.9186,-2.0,29.89,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T03:30:00Z,28.9818,-94.9186,-2.0,29.89,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T04:00:00Z,28.9818,-94.9186,-2.0,29.86,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T04:30:00Z,28.9818,-94.9186,-2.0,29.84,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T05:00:00Z,28.9818,-94.9186,-2.0,29.8,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T05:30:00Z,28.9818,-94.9186,-2.0,29.78,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T06:00:00Z,28.9818,-94.9186,-2.0,29.76,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T06:30:00Z,28.9818,-94.9186,-2.0,29.73,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T07:00:00Z,28.9818,-94.9186,-2.0,29.64,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T07:30:00Z,28.9818,-94.9186,-2.0,29.59,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T08:00:00Z,28.9818,-94.9186,-2.0,29.52,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T08:30:00Z,28.9818,-94.9186,-2.0,29.46,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T09:00:00Z,28.9818,-94.9186,-2.0,29.44,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T09:30:00Z,28.9818,-94.9186,-2.0,29.42,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T10:00:00Z,28.9818,-94.9186,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T10:30:00Z,28.9818,-94.9186,-2.0,29.27,11111222 
