,date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
21542,2017-06-07 16:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.79,28.7,35.97,27.78,5.591287866
21543,2017-06-07 16:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.86,29,35.97,27.79,5.300943312
21544,2017-06-07 17:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.9,28.7,35.97,27.8,5.821039426
21545,2017-06-07 17:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.01,28.7,35.97,27.82,5.963430221
21546,2017-06-07 18:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.07,28.7,35.97,27.84,5.243443525
21547,2017-06-07 18:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.88,29,35.98,27.88,5.793453202
21548,2017-06-07 19:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.63,28.7,35.96,27.91,5.604400057
21549,2017-06-07 19:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.72,29,35.97,27.93,5.690316336
21550,2017-06-07 20:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.55,28.7,35.97,27.96,6.033655608
21551,2017-06-07 20:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.52,29.2,35.96,27.97,6.164365336
21552,2017-06-07 21:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.39,29.2,35.95,27.99,6.055286946
21553,2017-06-07 21:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.16,29.7,35.95,28,5.479507277
21554,2017-06-07 22:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.96,29.5,35.94,28,5.315204606
21555,2017-06-07 22:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.04,29.7,35.94,27.99,5.232485069
21556,2017-06-07 23:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.03,29.7,35.94,27.99,5.131237667
21557,2017-06-07 23:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.88,29.7,35.94,27.98,5.2701518
21558,2017-06-08 00:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.8,29.7,35.93,27.98,5.013272384
21559,2017-06-08 00:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.79,29.7,35.93,27.98,4.540704791
21560,2017-06-08 01:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.93,29.5,35.93,27.94,4.656618945
21561,2017-06-08 01:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.05,29.5,35.93,27.91,4.953624935
21562,2017-06-08 02:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.28,29.5,35.92,27.91,4.916960443
21563,2017-06-08 02:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.37,29.7,35.94,27.89,4.43407262
21564,2017-06-08 03:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.5,29.2,35.92,28.06,4.203855373
21565,2017-06-08 03:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.58,29.5,35.92,28.09,4.193256491
21566,2017-06-08 04:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.6,29.2,35.92,28.09,3.91453701
21567,2017-06-08 04:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.69,29,35.89,28.1,3.334576435
21568,2017-06-08 05:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.55,29.2,35.81,28.06,2.661879036
21569,2017-06-08 05:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.61,29.2,35.8,28.02,2.640151511
21570,2017-06-08 06:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.46,29.2,35.78,27.99,2.28035085
21571,2017-06-08 06:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.46,29,35.76,27.97,2.475520147
21572,2017-06-08 07:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.38,29,35.72,27.93,2.368628295
21573,2017-06-08 07:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.26,29,35.73,27.92,2.438052501
21574,2017-06-08 08:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.34,29,35.73,27.91,2.172487054
21575,2017-06-08 08:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.62,29,35.74,27.9,1.740028735
21576,2017-06-08 09:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.78,29,35.75,27.9,1.431712262
21577,2017-06-08 09:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.74,29,35.75,27.89,1.643471935
21578,2017-06-08 10:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.85,28.7,35.75,27.89,1.526106156
21579,2017-06-08 10:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.94,29,35.76,27.89,1.364001466
21580,2017-06-08 11:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.37,28.7,35.77,27.89,1.392838828
21581,2017-06-08 11:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.86,29.2,35.76,27.88,1.603121954
21582,2017-06-08 12:00:00+00:00,TABS_X_1,27.066,-96.3383,1014.06,29.7,35.77,27.88,1.378441149
21583,2017-06-08 12:30:00+00:00,TABS_X_1,27.066,-96.3383,1014.34,30.2,35.77,27.89,1.516080473
21584,2017-06-08 13:00:00+00:00,TABS_X_1,27.066,-96.3383,1014.54,29.2,35.78,27.9,0.97416631
21585,2017-06-08 13:30:00+00:00,TABS_X_1,27.066,-96.3383,1014.72,29.7,35.79,27.91,1.251439172
21586,2017-06-08 14:00:00+00:00,TABS_X_1,27.066,-96.3383,1014.87,30,35.8,27.93,1.051189802
21587,2017-06-08 14:30:00+00:00,TABS_X_1,27.066,-96.3383,1014.88,30,35.81,27.95,1.114001795
21588,2017-06-08 15:00:00+00:00,TABS_X_1,27.066,-96.3383,1014.85,30,35.8,27.96,1.083005078
21589,2017-06-08 15:30:00+00:00,TABS_X_1,27.066,-96.3383,1014.89,30.4,35.81,27.98,0.572712843
21590,2017-06-08 16:00:00+00:00,TABS_X_1,27.066,-96.3383,1014.56,30,35.86,28.04,0.02
21591,2017-06-08 16:30:00+00:00,TABS_X_1,27.066,-96.3383,1014.61,29.7,35.85,28.09,0.854224795
21592,2017-06-08 17:00:00+00:00,TABS_X_1,27.066,-96.3383,1014.59,29.7,35.89,28.13,0.759539334
21593,2017-06-08 17:30:00+00:00,TABS_X_1,27.066,-96.3383,1014.36,30,35.93,28.18,0.66189123
21594,2017-06-08 18:00:00+00:00,TABS_X_1,27.066,-96.3383,1014.08,30,35.94,28.23,0.573149195
21595,2017-06-08 18:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.79,30,35.93,28.24,0.970824392
21596,2017-06-08 19:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.59,30,35.99,28.29,2.311384866
21597,2017-06-08 19:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.32,30,36.03,28.31,1.065316854
21598,2017-06-08 20:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.03,30.4,36.05,28.32,1.288603896
21599,2017-06-08 20:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.73,30.7,36.13,28.36,1.411523999
21600,2017-06-08 21:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.38,30.9,36.22,28.48,1.315294644
21601,2017-06-08 21:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.15,30.2,36.59,28.53,2.000224987
21602,2017-06-08 22:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.72,30.4,36.91,28.48,3.127075311
21603,2017-06-08 22:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.33,30.4,36.21,28.48,2.842692386
21604,2017-06-08 23:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.16,30.4,36.18,28.5,2.096187015
21605,2017-06-08 23:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.11,30.4,36.08,28.47,2.793027032
21606,2017-06-09 00:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.06,30,36.04,28.69,2.936954205
21607,2017-06-09 00:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.23,30,36,29.26,3.349746259
21608,2017-06-09 01:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.18,29.2,35.86,29.48,3.829686671
21609,2017-06-09 01:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.44,29,35.78,29.09,4.530176597
21610,2017-06-09 02:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.6,28.7,35.78,28.71,5.066093169
21611,2017-06-09 02:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.9,28.7,35.77,28.47,5.317602843
21612,2017-06-09 03:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.22,28.7,35.77,28.42,5.943037944
21613,2017-06-09 03:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.54,29,35.77,28.51,5.859837882
21614,2017-06-09 04:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.71,28.5,35.72,28.46,6.401327987
21615,2017-06-09 04:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.72,28.7,35.69,28.28,6.181367163
21616,2017-06-09 05:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.69,28.7,35.64,28.2,6.129437168
21617,2017-06-09 05:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.55,28.5,35.63,28.15,6.38561665
21618,2017-06-09 06:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.37,28.5,35.64,28.03,6.500715345
21619,2017-06-09 06:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.01,28.5,35.65,28.02,6.58484624
21620,2017-06-09 07:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.72,28.2,35.64,27.95,6.659204157
21621,2017-06-09 07:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.48,28.2,35.62,27.87,6.000833275
21622,2017-06-09 08:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.24,28.2,35.63,27.87,5.544312401
21623,2017-06-09 08:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.07,28.5,35.63,27.85,4.910407315
21624,2017-06-09 09:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.22,28.2,35.61,27.84,4.972403845
21625,2017-06-09 09:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.26,28.2,35.61,27.82,4.403362352
21626,2017-06-09 10:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.47,28,35.6,27.82,4.329260907
21627,2017-06-09 10:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.84,28.2,35.61,27.8,2.906630351
21628,2017-06-09 11:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.16,28.2,35.61,27.79,2.827330897
21629,2017-06-09 11:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.36,28.5,35.6,27.79,3.234223245
21630,2017-06-09 12:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.42,29,35.62,27.79,2.734684625
21631,2017-06-09 12:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.48,29.2,35.62,27.79,2.554407955
21632,2017-06-09 13:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.7,29,35.62,27.79,3.469884724
21633,2017-06-09 13:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.73,28.7,35.63,27.79,3.06218876
21634,2017-06-09 14:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.71,28.7,35.63,27.81,3.689823844
21635,2017-06-09 14:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.88,28.7,35.63,27.81,3.620676732
21636,2017-06-09 15:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.84,28.7,35.64,27.83,3.454634568
21637,2017-06-09 15:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.68,28.7,35.65,27.87,3.248538133
21638,2017-06-09 16:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.65,28.5,35.66,27.94,2.87795066
21639,2017-06-09 16:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.65,28.5,35.69,28.01,3.602846097
21640,2017-06-09 17:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.7,28.5,35.68,28.04,2.598557292
21641,2017-06-09 17:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.53,28.7,35.73,28.11,2.194948747
21642,2017-06-09 18:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.28,28.5,35.72,28.19,2.204109798
21643,2017-06-09 18:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.06,28.7,35.76,28.27,3.000149996
21644,2017-06-09 19:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.95,28.2,35.75,28.39,3.234331461
21645,2017-06-09 19:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.06,28.7,35.76,28.46,3.170425839
21646,2017-06-09 20:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.87,28.7,35.77,28.53,3.618079601
21647,2017-06-09 20:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.59,28.7,35.84,28.59,3.614249576
21648,2017-06-09 21:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.31,28.7,35.81,28.61,3.944058823
21649,2017-06-09 21:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.04,28.7,35.83,28.6,5.246265338
21650,2017-06-09 22:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.88,28.7,35.84,28.56,4.65537324
21651,2017-06-09 22:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.76,28.7,35.85,28.54,5.043500768
21652,2017-06-09 23:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.7,28.7,35.85,28.52,5.024599487
21653,2017-06-09 23:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.73,29,35.85,28.51,5.572297551
21654,2017-06-10 00:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.73,28.7,35.86,28.42,5.477271218
21655,2017-06-10 00:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.74,28.7,35.87,28.29,5.822181722
21656,2017-06-10 01:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.51,28.7,35.87,28.32,5.470685515
21657,2017-06-10 01:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.61,28.7,35.88,28.27,6.064866033
21658,2017-06-10 02:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.98,28.5,35.89,28.25,5.54436651
21659,2017-06-10 02:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.99,28.5,35.87,28.27,5.516230597
21660,2017-06-10 03:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.33,28.5,35.84,28.22,6.761893226
21661,2017-06-10 03:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.92,28.5,35.85,28.2,6.037913547
21662,2017-06-10 04:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.17,28.5,35.81,28.12,5.682253074
21663,2017-06-10 04:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.66,28.2,35.74,28.02,5.821760902
21664,2017-06-10 05:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.51,28.5,35.71,28.02,6.661186081
21665,2017-06-10 05:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.52,28.5,35.67,27.91,6.447898883
21666,2017-06-10 06:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.57,28.5,35.66,27.87,6.329178462
21667,2017-06-10 06:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.35,28.5,35.65,27.88,5.610606028
21668,2017-06-10 07:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.98,28.5,35.63,27.9,4.872966242
21669,2017-06-10 07:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.83,28.5,35.62,27.87,5.784678038
21670,2017-06-10 08:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.62,28.5,35.61,27.86,4.979809233
21671,2017-06-10 08:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.52,28.5,35.59,27.85,5.289234349
21672,2017-06-10 09:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.39,28.5,35.58,27.84,5.701543651
21673,2017-06-10 09:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.64,28.2,35.57,27.83,5.22411715
21674,2017-06-10 10:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.65,28.2,35.57,27.82,5.09715607
21675,2017-06-10 10:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.87,28.2,35.56,27.8,5.380232337
21676,2017-06-10 11:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.07,28.2,35.57,27.79,5.272428283
21677,2017-06-10 11:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.23,28.2,35.57,27.79,5.8587456
21678,2017-06-10 12:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.39,28.5,35.59,27.79,7.141498442
21679,2017-06-10 12:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.75,28.7,35.61,27.79,5.60289211
21680,2017-06-10 13:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.21,28.7,35.62,27.79,6.172795153
21681,2017-06-10 13:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.24,29,35.63,27.79,5.607503901
21682,2017-06-10 14:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.45,28.7,35.64,27.79,6.095982283
21683,2017-06-10 14:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.44,28.7,35.66,27.8,6.240512799
21684,2017-06-10 15:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.35,28.5,35.67,27.81,6.505197922
21685,2017-06-10 15:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.56,29,35.68,27.83,5.933177901
21686,2017-06-10 16:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.79,29,35.69,27.86,5.443987509
21687,2017-06-10 16:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.99,29.2,35.7,27.86,5.065037019
21688,2017-06-10 17:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.08,29.2,35.71,27.88,5.702245172
21689,2017-06-10 17:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.97,29.2,35.72,27.91,5.372094564
21690,2017-06-10 18:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.79,29,35.72,27.91,5.31357695
21691,2017-06-10 18:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.62,29.2,35.75,27.96,5.808218315
21692,2017-06-10 19:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.46,29.2,35.77,28.02,5.345745972
21693,2017-06-10 19:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.24,29.2,35.53,27.99,4.75795124
21694,2017-06-10 20:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.19,29.5,35.33,27.55,4.696179298
21695,2017-06-10 20:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.88,29.5,35.32,27.58,5.236000382
21696,2017-06-10 21:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.74,29.5,35.31,27.6,4.730507372
21697,2017-06-10 21:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.49,29.5,35.31,27.64,5.799379277
21698,2017-06-10 22:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.23,29.5,35.32,27.67,5.403702434
21699,2017-06-10 22:30:00+00:00,TABS_X_1,27.066,-96.3383,1011,29.7,35.34,27.69,4.649042912
21700,2017-06-10 23:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.84,29.7,35.35,27.73,5.838150392
21701,2017-06-10 23:30:00+00:00,TABS_X_1,27.066,-96.3383,1010.86,29.7,35.35,27.76,6.826726888
21702,2017-06-11 00:00:00+00:00,TABS_X_1,27.066,-96.3383,1010.96,29.2,35.37,27.77,6.873441642
21703,2017-06-11 00:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.14,29.2,35.41,27.79,6.534011019
21704,2017-06-11 01:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.11,29,35.43,27.8,6.507657028
21705,2017-06-11 01:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.45,29.2,35.48,27.83,6.572001217
21706,2017-06-11 02:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.88,29.2,35.55,27.88,6.676833082
21707,2017-06-11 02:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.25,29.2,35.59,27.93,7.153083251
21708,2017-06-11 03:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.66,29.2,35.68,27.98,7.632856608
21709,2017-06-11 03:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.03,29.2,35.67,27.99,7.372991252
21710,2017-06-11 04:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.29,29.2,35.66,27.95,7.188838571
21711,2017-06-11 04:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.11,29.2,35.66,27.94,7.580059367
21712,2017-06-11 05:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.15,29.2,35.64,27.92,7.550801282
21713,2017-06-11 05:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.01,29.2,35.62,27.88,6.96020833
21714,2017-06-11 06:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.92,29.2,35.62,27.86,6.615995768
21715,2017-06-11 06:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.72,29.2,35.63,27.86,6.693100926
21716,2017-06-11 07:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.36,29,35.66,27.89,6.115570292
21717,2017-06-11 07:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.32,29.2,35.7,27.9,6.007611838
21718,2017-06-11 08:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.04,29,35.69,27.82,5.545493666
21719,2017-06-11 08:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.98,29,35.67,27.77,6.00119988
21720,2017-06-11 09:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.57,29,35.69,27.77,5.470301637
21721,2017-06-11 09:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.36,28.7,35.72,27.8,5.910972847
21722,2017-06-11 10:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.31,28.7,35.71,27.77,6.180954619
21723,2017-06-11 10:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.41,28.7,35.72,27.76,5.736915548
21724,2017-06-11 11:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.52,29,35.74,27.76,5.435374872
21725,2017-06-11 11:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.62,29,35.76,27.77,5.885201781
21726,2017-06-11 12:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.79,29.5,35.77,27.78,5.362182392
21727,2017-06-11 12:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.93,29.5,35.78,27.79,5.386139619
21728,2017-06-11 13:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.2,29.5,35.78,27.79,5.117665483
21729,2017-06-11 13:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.59,29.7,35.78,27.79,4.056229777
21730,2017-06-11 14:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.76,29.5,35.77,27.79,4.06123134
21731,2017-06-11 14:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.89,29.7,35.75,27.78,3.401543767
21732,2017-06-11 15:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.04,29.5,35.74,27.79,2.814977797
21733,2017-06-11 15:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.11,29.5,35.74,27.81,2.638977075
21734,2017-06-11 16:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.22,29.5,35.71,27.88,2.822268591
21735,2017-06-11 16:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.27,29.2,35.72,27.92,3.19640423
21736,2017-06-11 17:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.05,29.5,35.69,27.95,3.02729252
21737,2017-06-11 17:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.99,29.5,35.72,28.05,2.620114501
21738,2017-06-11 18:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.85,29.5,35.75,28.18,2.413565827
21739,2017-06-11 18:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.63,29.7,35.69,28.22,2.075620389
21740,2017-06-11 19:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.56,29.5,35.71,28.36,2.020890893
21741,2017-06-11 19:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.23,29.7,35.75,28.49,1.930388562
21742,2017-06-11 20:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.01,29.7,35.7,28.52,2.037891067
21743,2017-06-11 20:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.72,30,35.74,28.53,1.473838526
21744,2017-06-11 21:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.72,30,35.8,28.51,1.593267084
21745,2017-06-11 21:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.68,30,35.73,28.47,1.869384926
21746,2017-06-11 22:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.41,30,35.67,28.53,2.155736533
21747,2017-06-11 22:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.43,30.2,35.62,28.69,2.393407613
21748,2017-06-11 23:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.41,30.4,35.65,28.75,3.190814943
21749,2017-06-11 23:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.29,30.4,35.63,28.74,3.335700826
21750,2017-06-12 00:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.41,30,35.62,28.71,3.869082579
21751,2017-06-12 00:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.65,30,35.59,28.61,3.845126786
21752,2017-06-12 01:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.99,29.5,35.57,28.49,4.004659786
21753,2017-06-12 01:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.94,29.7,35.56,28.43,3.307279849
21754,2017-06-12 02:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.08,29.7,35.55,28.33,4.181686263
21755,2017-06-12 02:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.45,29.7,35.53,28.23,4.087175064
21756,2017-06-12 03:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.75,29.7,35.54,28.26,4.851030818
21757,2017-06-12 03:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.99,29.5,35.59,28.15,4.945351353
21758,2017-06-12 04:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.28,29.5,35.64,28.16,5.313097025
21759,2017-06-12 04:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.34,29.7,35.73,28.25,5.874529768
21760,2017-06-12 05:00:00+00:00,TABS_X_1,27.066,-96.3383,1013.32,29.5,35.81,28.31,6.146421723
21761,2017-06-12 05:30:00+00:00,TABS_X_1,27.066,-96.3383,1013.25,29.5,35.85,28.37,6.645916039
21762,2017-06-12 06:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.94,29.2,35.85,28.41,6.354187596
21763,2017-06-12 06:30:00+00:00,TABS_X_1,27.066,-96.3383,1012.64,29.2,35.84,28.34,6.825547597
21764,2017-06-12 07:00:00+00:00,TABS_X_1,27.066,-96.3383,1012.38,29.2,35.83,28.25,6.67026986
21765,2017-06-12 07:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.96,29.2,35.83,28.11,6.412253894
21766,2017-06-12 08:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.88,29,35.84,27.98,6.500030769
21767,2017-06-12 08:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.68,29.2,35.88,27.93,6.559085302
21768,2017-06-12 09:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.51,29.2,35.9,27.94,7.05
21769,2017-06-12 09:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.28,29.2,35.9,27.95,6.661921645
21770,2017-06-12 10:00:00+00:00,TABS_X_1,27.066,-96.3383,1011.28,29.2,35.92,27.97,6.709411301
21771,2017-06-12 10:30:00+00:00,TABS_X_1,27.066,-96.3383,1011.24,29.2,35.92,27.96,6.528721161
