owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T18:42:00Z,29.6817,-94.985,0,4.1,4,9.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T19:42:00Z,29.6817,-94.985,0,4.7,343,6.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T20:42:00Z,29.6817,-94.985,0,3.9,347,5.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T21:42:00Z,29.6817,-94.985,0,3.6,344,6.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T22:42:00Z,29.6817,-94.985,0,7.3,3,8.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-06T23:42:00Z,29.6817,-94.985,0,4.3,354,5.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T00:42:00Z,29.6817,-94.985,0,3.9,344,5.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T01:42:00Z,29.6817,-94.985,0,2.8,354,4.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T02:42:00Z,29.6817,-94.985,0,2.2,358,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T03:42:00Z,29.6817,-94.985,0,2.8,6,5.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T04:42:00Z,29.6817,-94.985,0,3.2,14,4.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T05:42:00Z,29.6817,-94.985,0,3.4,10,4.6,'1111122
