network,platform,latitude,longitude,date,air_pressure(mBar),qcFlag 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T12:09:00Z,1022.8,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T12:30:00Z,1016.3,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T12:30:00Z,1016.21,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T12:30:00Z,1018.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T12:30:00Z,1016.08,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T12:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T12:39:00Z,1018.87,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T12:39:00Z,1023.06,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T13:00:00Z,1017.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T13:00:00Z,1018.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T13:00:00Z,1016.5,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T13:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T13:00:00Z,1016.43,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T13:00:00Z,1016.44,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T13:00:00Z,1019.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T13:00:00Z,1016.38,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T13:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T13:00:00Z,1014.0,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T13:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T13:00:00Z,1015.6,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T13:09:00Z,1019.06,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T13:09:00Z,1023.25,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T13:30:00Z,1016.96,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T13:30:00Z,1016.83,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T13:30:00Z,1019.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T13:30:00Z,1016.53,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T13:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T13:39:00Z,1019.25,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T13:39:00Z,1023.37,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T14:00:00Z,1018.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T14:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T14:00:00Z,1017.4,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T14:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T14:00:00Z,1017.02,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T14:00:00Z,1016.99,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T14:00:00Z,1019.3,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T14:00:00Z,1016.79,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T14:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T14:00:00Z,1014.7,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T14:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T14:00:00Z,1016.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T14:09:00Z,1019.31,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T14:09:00Z,1023.69,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T14:30:00Z,1016.86,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T14:30:00Z,1017.24,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T14:30:00Z,1019.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T14:30:00Z,1016.76,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T14:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T14:39:00Z,1019.44,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T14:39:00Z,1023.5,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T15:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T15:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T15:00:00Z,1017.3,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T15:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T15:00:00Z,1017.02,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T15:00:00Z,1017.2,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T15:00:00Z,1019.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T15:00:00Z,1016.9,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T15:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T15:00:00Z,1014.7,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T15:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T15:09:00Z,1019.5,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T15:09:00Z,1023.69,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T15:30:00Z,1017.29,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T15:30:00Z,1017.26,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T15:30:00Z,1019.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T15:30:00Z,1016.88,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T15:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T15:39:00Z,1019.69,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T15:39:00Z,1023.88,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T16:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T16:00:00Z,1019.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T16:00:00Z,1017.5,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T16:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T16:00:00Z,1017.28,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T16:00:00Z,1017.33,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T16:00:00Z,1019.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T16:00:00Z,1017.15,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T16:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T16:00:00Z,1014.7,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T16:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T16:00:00Z,1016.2,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T16:09:00Z,1019.76,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T16:09:00Z,1023.82,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T16:30:00Z,1017.06,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T16:30:00Z,1017.22,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T16:30:00Z,1019.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T16:30:00Z,1017.09,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T16:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T16:39:00Z,1019.63,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T16:39:00Z,1023.88,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T17:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T17:00:00Z,1018.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T17:00:00Z,1017.5,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T17:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T17:00:00Z,1016.83,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T17:00:00Z,1017.04,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T17:00:00Z,1019.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T17:00:00Z,1016.91,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T17:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T17:00:00Z,1014.4,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T17:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T17:00:00Z,1015.9,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T17:09:00Z,1019.57,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T17:09:00Z,1023.75,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T17:30:00Z,1016.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T17:30:00Z,1016.91,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T17:30:00Z,1019.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T17:30:00Z,1016.64,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T17:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T17:39:00Z,1019.44,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T17:39:00Z,1023.56,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T18:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T18:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T18:00:00Z,1017.3,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T18:00:00Z,1016.53,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T18:00:00Z,1016.84,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T18:00:00Z,1019.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T18:00:00Z,1016.63,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T18:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T18:00:00Z,1014.1,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T18:09:00Z,1019.44,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T18:09:00Z,1023.44,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T18:30:00Z,1016.16,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T18:30:00Z,1016.63,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T18:30:00Z,1019.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T18:30:00Z,1016.52,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T18:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T18:39:00Z,1019.38,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T18:39:00Z,1023.31,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T19:00:00Z,1017.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T19:00:00Z,1017.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T19:00:00Z,1016.3,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T19:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T19:00:00Z,1015.9,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T19:00:00Z,1016.37,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T19:00:00Z,1019.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T19:00:00Z,1016.22,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T19:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T19:00:00Z,1013.7,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T19:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T19:00:00Z,1015.2,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T19:09:00Z,1019.06,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T19:09:00Z,1023.25,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T19:30:00Z,1015.56,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T19:30:00Z,1016.08,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T19:30:00Z,1018.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T19:30:00Z,1015.74,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T19:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T19:39:00Z,1018.74,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T19:39:00Z,1022.61,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T20:00:00Z,1017.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T20:00:00Z,1017.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T20:00:00Z,1015.4,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T20:00:00Z,1015.39,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T20:00:00Z,1015.86,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T20:00:00Z,1018.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T20:00:00Z,1015.6,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T20:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T20:00:00Z,1013.2,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T20:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T20:00:00Z,1014.6,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T20:09:00Z,1018.55,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T20:09:00Z,1022.29,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T20:30:00Z,1014.99,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T20:30:00Z,1015.39,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T20:30:00Z,1018.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T20:30:00Z,1015.35,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T20:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T20:39:00Z,1018.17,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T20:39:00Z,1022.1,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T21:00:00Z,1016.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T21:00:00Z,1016.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T21:00:00Z,1014.7,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T21:00:00Z,1014.75,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T21:00:00Z,1015.08,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T21:00:00Z,1017.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T21:00:00Z,1014.87,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T21:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T21:00:00Z,1012.3,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T21:09:00Z,1017.72,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T21:09:00Z,1021.66,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T21:30:00Z,1014.64,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T21:30:00Z,1014.91,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T21:30:00Z,1017.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T21:30:00Z,1014.64,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T21:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T21:39:00Z,1017.47,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T21:39:00Z,1021.47,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T22:00:00Z,1015.9,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T22:00:00Z,1016.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T22:00:00Z,1014.7,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T22:00:00Z,1014.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T22:00:00Z,1014.47,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T22:00:00Z,1017.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T22:00:00Z,1014.38,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T22:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T22:00:00Z,1011.9,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T22:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T22:00:00Z,1013.4,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T22:09:00Z,1017.22,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T22:09:00Z,1021.28,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T22:30:00Z,1013.98,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T22:30:00Z,1014.15,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T22:30:00Z,1016.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T22:30:00Z,1014.26,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T22:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T22:39:00Z,1016.77,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T22:39:00Z,1021.22,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-01T23:00:00Z,1015.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-01T23:00:00Z,1015.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-01T23:00:00Z,1014.5,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-01T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T23:00:00Z,1013.73,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T23:00:00Z,1014.07,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T23:00:00Z,1016.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T23:00:00Z,1014.23,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T23:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-01T23:00:00Z,1011.2,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-01T23:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-01T23:00:00Z,1012.8,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T23:09:00Z,1016.58,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T23:09:00Z,1021.15,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-01T23:30:00Z,1014.13,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-01T23:30:00Z,1013.9,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T23:30:00Z,1016.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-01T23:30:00Z,1014.2,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T23:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-01T23:39:00Z,1016.46,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-01T23:39:00Z,1021.09,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-02T00:00:00Z,1015.9,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-02T00:00:00Z,1016.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-02T00:00:00Z,1014.7,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-02T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-02T00:00:00Z,1014.22,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-02T00:00:00Z,1014.01,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-02T00:00:00Z,1016.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-02T00:00:00Z,1014.16,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-02T00:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-02T00:00:00Z,1011.4,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-02T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-02T00:09:00Z,1016.52,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-02T00:09:00Z,1021.15,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-02T00:30:00Z,1014.19,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-02T00:30:00Z,1014.06,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-02T00:30:00Z,1016.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-02T00:30:00Z,1014.3,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-02T00:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-02T00:39:00Z,1016.77,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-02T00:39:00Z,1021.28,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-02T01:00:00Z,1015.9,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-02T01:00:00Z,1016.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-02T01:00:00Z,1014.9,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-02T01:00:00Z,9999.0,11144222 
